draw_no,draw_date,prize_code,digit
1056,2001-01-14,C,2906
1056,2001-01-14,C,3691
1056,2001-01-14,C,4207
1056,2001-01-14,C,7432
1056,2001-01-14,C,7677
1056,2001-01-14,C,8365
1056,2001-01-14,C,8407
1056,2001-01-14,C,8574
1056,2001-01-14,C,9478
1056,2001-01-14,S,2134
1056,2001-01-14,S,4606
1056,2001-01-14,S,4749
1056,2001-01-14,S,4952
1056,2001-01-14,S,6624
1056,2001-01-14,S,7278
1056,2001-01-14,S,8991
1056,2001-01-14,S,9374
1056,2001-01-14,S,9684
1056,2001-01-14,S,9783
1057,2001-01-17,1,8851
1057,2001-01-17,2,4807
1057,2001-01-17,3,8296
1057,2001-01-17,C,0502
1057,2001-01-17,C,1208
1057,2001-01-17,C,1590
1057,2001-01-17,C,2144
1057,2001-01-17,C,3941
1057,2001-01-17,C,5714
1057,2001-01-17,C,7081
1057,2001-01-17,C,9394
1057,2001-01-17,C,9585
1057,2001-01-17,C,9667
1057,2001-01-17,S,0715
1057,2001-01-17,S,2910
1057,2001-01-17,S,3607
1057,2001-01-17,S,4287
1057,2001-01-17,S,7144
1057,2001-01-17,S,8631
1057,2001-01-17,S,8733
1057,2001-01-17,S,9024
1057,2001-01-17,S,9702
1057,2001-01-17,S,9819
1058,2001-01-20,1,9724
1058,2001-01-20,2,5289
1058,2001-01-20,3,4209
1058,2001-01-20,C,0628
1058,2001-01-20,C,1745
1058,2001-01-20,C,2086
1058,2001-01-20,C,2927
1058,2001-01-20,C,5323
1058,2001-01-20,C,5469
1058,2001-01-20,C,8013
1058,2001-01-20,C,8298
1058,2001-01-20,C,9306
1058,2001-01-20,C,9836
1058,2001-01-20,S,0171
1058,2001-01-20,S,1331
1058,2001-01-20,S,1594
1058,2001-01-20,S,4327
1058,2001-01-20,S,4345
1058,2001-01-20,S,5394
1058,2001-01-20,S,7495
1058,2001-01-20,S,9193
1058,2001-01-20,S,9649
1058,2001-01-20,S,9751
1059,2001-01-21,1,5784
1059,2001-01-21,2,8136
1059,2001-01-21,3,8434
1059,2001-01-21,C,0770
1059,2001-01-21,C,2508
1059,2001-01-21,C,4548
1059,2001-01-21,C,4952
1059,2001-01-21,C,4992
1059,2001-01-21,C,5065
1059,2001-01-21,C,5462
1059,2001-01-21,C,5647
1059,2001-01-21,C,7322
1059,2001-01-21,C,7508
1059,2001-01-21,S,0506
1059,2001-01-21,S,1405
1059,2001-01-21,S,3769
1059,2001-01-21,S,4801
1059,2001-01-21,S,5407
1059,2001-01-21,S,6480
1059,2001-01-21,S,7400
1059,2001-01-21,S,8374
1059,2001-01-21,S,9457
1059,2001-01-21,S,9730
1060,2001-01-25,1,6563
1060,2001-01-25,2,5990
1060,2001-01-25,3,9857
1060,2001-01-25,C,0103
1060,2001-01-25,C,1160
1060,2001-01-25,C,1716
1060,2001-01-25,C,2889
1060,2001-01-25,C,3532
1060,2001-01-25,C,4598
1060,2001-01-25,C,5451
1060,2001-01-25,C,6764
1060,2001-01-25,C,6956
1060,2001-01-25,C,8499
1060,2001-01-25,S,0778
1060,2001-01-25,S,1198
1060,2001-01-25,S,3080
1060,2001-01-25,S,3246
1060,2001-01-25,S,3760
1060,2001-01-25,S,4796
1060,2001-01-25,S,8423
1060,2001-01-25,S,8906
1060,2001-01-25,S,9340
1060,2001-01-25,S,9738
1061,2001-01-27,1,9846
1061,2001-01-27,2,9142
1061,2001-01-27,3,8160
1061,2001-01-27,C,0680
1061,2001-01-27,C,0789
1061,2001-01-27,C,1405
1061,2001-01-27,C,5576
1061,2001-01-27,C,5610
1061,2001-01-27,C,5656
1061,2001-01-27,C,7156
1061,2001-01-27,C,7925
1061,2001-01-27,C,8496
1061,2001-01-27,C,9883
1061,2001-01-27,S,0235
1061,2001-01-27,S,0503
1061,2001-01-27,S,0514
1061,2001-01-27,S,0546
1061,2001-01-27,S,0820
1061,2001-01-27,S,1779
1061,2001-01-27,S,3119
1061,2001-01-27,S,3222
1061,2001-01-27,S,8286
1061,2001-01-27,S,8694
1062,2001-01-28,1,3433
1062,2001-01-28,2,7804
1062,2001-01-28,3,3940
1062,2001-01-28,C,1347
1062,2001-01-28,C,4267
1062,2001-01-28,C,4761
1062,2001-01-28,C,4798
1062,2001-01-28,C,7178
1062,2001-01-28,C,7927
1062,2001-01-28,C,7929
1062,2001-01-28,C,9168
1062,2001-01-28,C,9185
1062,2001-01-28,C,9399
1062,2001-01-28,S,0393
1062,2001-01-28,S,0453
1062,2001-01-28,S,1712
1062,2001-01-28,S,2379
1062,2001-01-28,S,2967
1062,2001-01-28,S,5274
1062,2001-01-28,S,7898
1062,2001-01-28,S,9001
1062,2001-01-28,S,9742
1062,2001-01-28,S,9753
1063,2001-01-31,1,6302
1063,2001-01-31,2,3127
1063,2001-01-31,3,4448
1063,2001-01-31,C,3338
1063,2001-01-31,C,3527
1063,2001-01-31,C,4574
1063,2001-01-31,C,4614
1063,2001-01-31,C,4971
1063,2001-01-31,C,6193
1063,2001-01-31,C,7591
1063,2001-01-31,C,8436
1063,2001-01-31,C,8520
1063,2001-01-31,C,9305
1063,2001-01-31,S,0834
1063,2001-01-31,S,2454
1063,2001-01-31,S,3751
1063,2001-01-31,S,4049
1063,2001-01-31,S,4338
1063,2001-01-31,S,4824
1063,2001-01-31,S,5316
1063,2001-01-31,S,6084
1063,2001-01-31,S,9244
1063,2001-01-31,S,9548
1064,2001-02-03,1,8769
1064,2001-02-03,2,7880
1064,2001-02-03,3,6110
1064,2001-02-03,C,0325
1064,2001-02-03,C,0867
1064,2001-02-03,C,1557
1064,2001-02-03,C,2074
1064,2001-02-03,C,2519
1064,2001-02-03,C,4164
1064,2001-02-03,C,7390
1064,2001-02-03,C,7933
1064,2001-02-03,C,9684
1064,2001-02-03,C,9922
1064,2001-02-03,S,0065
1064,2001-02-03,S,0708
1064,2001-02-03,S,3127
1064,2001-02-03,S,5789
1064,2001-02-03,S,6450
1064,2001-02-03,S,7400
1064,2001-02-03,S,8182
1064,2001-02-03,S,8207
1064,2001-02-03,S,8992
1064,2001-02-03,S,9940
1065,2001-02-04,1,8309
1065,2001-02-04,2,1073
1065,2001-02-04,3,0103
1065,2001-02-04,C,2013
1065,2001-02-04,C,2160
1065,2001-02-04,C,2188
1065,2001-02-04,C,3773
1065,2001-02-04,C,4697
1065,2001-02-04,C,5807
1065,2001-02-04,C,5950
1065,2001-02-04,C,6519
1065,2001-02-04,C,6895
1065,2001-02-04,C,7987
1065,2001-02-04,S,0973
1065,2001-02-04,S,1006
1065,2001-02-04,S,2325
1065,2001-02-04,S,2625
1065,2001-02-04,S,4201
1065,2001-02-04,S,4515
1065,2001-02-04,S,4773
1065,2001-02-04,S,7336
1065,2001-02-04,S,8567
1065,2001-02-04,S,9737
1066,2001-02-07,1,5585
1066,2001-02-07,2,9459
1066,2001-02-07,3,6115
1066,2001-02-07,C,0920
1066,2001-02-07,C,1296
1066,2001-02-07,C,2308
1066,2001-02-07,C,3559
1066,2001-02-07,C,5620
1066,2001-02-07,C,7490
1066,2001-02-07,C,7570
1066,2001-02-07,C,8363
1066,2001-02-07,C,8988
1066,2001-02-07,C,9711
1066,2001-02-07,S,1469
1066,2001-02-07,S,1658
1066,2001-02-07,S,2877
1066,2001-02-07,S,3612
1066,2001-02-07,S,5351
1066,2001-02-07,S,6433
1066,2001-02-07,S,6603
1066,2001-02-07,S,7077
1066,2001-02-07,S,7113
1066,2001-02-07,S,8678
1067,2001-02-10,1,6210
1067,2001-02-10,2,2076
1067,2001-02-10,3,6138
1067,2001-02-10,C,0043
1067,2001-02-10,C,0250
1067,2001-02-10,C,1353
1067,2001-02-10,C,2386
1067,2001-02-10,C,2678
1067,2001-02-10,C,2801
1067,2001-02-10,C,4276
1067,2001-02-10,C,4706
1067,2001-02-10,C,7971
1067,2001-02-10,C,8992
1067,2001-02-10,S,2268
1067,2001-02-10,S,2469
1067,2001-02-10,S,3338
1067,2001-02-10,S,3888
1067,2001-02-10,S,4042
1067,2001-02-10,S,4823
1067,2001-02-10,S,5960
1067,2001-02-10,S,7794
1067,2001-02-10,S,8834
1067,2001-02-10,S,8882
1068,2001-02-11,1,3873
1068,2001-02-11,2,9602
1068,2001-02-11,3,4258
1068,2001-02-11,C,1515
1068,2001-02-11,C,1962
1068,2001-02-11,C,2378
1068,2001-02-11,C,3248
1068,2001-02-11,C,6675
1068,2001-02-11,C,6968
1068,2001-02-11,C,8205
1068,2001-02-11,C,8506
1068,2001-02-11,C,9365
1068,2001-02-11,C,9681
1068,2001-02-11,S,0939
1068,2001-02-11,S,1573
1068,2001-02-11,S,4263
1068,2001-02-11,S,4921
1068,2001-02-11,S,5123
1068,2001-02-11,S,6335
1068,2001-02-11,S,6469
1068,2001-02-11,S,7439
1068,2001-02-11,S,7715
1068,2001-02-11,S,9423
1069,2001-02-14,1,5703
1069,2001-02-14,2,6662
1069,2001-02-14,3,4079
1069,2001-02-14,C,1527
1069,2001-02-14,C,2096
1069,2001-02-14,C,3343
1069,2001-02-14,C,3631
1069,2001-02-14,C,4401
1069,2001-02-14,C,4576
1069,2001-02-14,C,8019
1069,2001-02-14,C,9026
1069,2001-02-14,C,9210
1069,2001-02-14,C,9658
1069,2001-02-14,S,0421
1069,2001-02-14,S,0557
1069,2001-02-14,S,2310
1069,2001-02-14,S,3983
1069,2001-02-14,S,4031
1069,2001-02-14,S,5794
1069,2001-02-14,S,6014
1069,2001-02-14,S,6068
1069,2001-02-14,S,8112
1069,2001-02-14,S,8386
1070,2001-02-17,1,3134
1070,2001-02-17,2,7352
1070,2001-02-17,3,5145
1070,2001-02-17,C,0983
1070,2001-02-17,C,1349
1070,2001-02-17,C,1478
1070,2001-02-17,C,3803
1070,2001-02-17,C,4120
1070,2001-02-17,C,4917
1070,2001-02-17,C,6168
1070,2001-02-17,C,6971
1070,2001-02-17,C,7827
1070,2001-02-17,C,8351
1070,2001-02-17,S,1376
1070,2001-02-17,S,3390
1070,2001-02-17,S,3417
1070,2001-02-17,S,3561
1070,2001-02-17,S,4720
1070,2001-02-17,S,5082
1070,2001-02-17,S,7346
1070,2001-02-17,S,7558
1070,2001-02-17,S,7834
1070,2001-02-17,S,9046
1071,2001-02-18,1,1865
1071,2001-02-18,2,7196
1071,2001-02-18,3,6170
1071,2001-02-18,C,1139
1071,2001-02-18,C,3493
1071,2001-02-18,C,3795
1071,2001-02-18,C,3943
1071,2001-02-18,C,4348
1071,2001-02-18,C,4371
1071,2001-02-18,C,4728
1071,2001-02-18,C,5071
1071,2001-02-18,C,5271
1071,2001-02-18,C,6915
1071,2001-02-18,S,1758
1071,2001-02-18,S,2665
1071,2001-02-18,S,4051
1071,2001-02-18,S,4290
1071,2001-02-18,S,7156
1071,2001-02-18,S,7443
1071,2001-02-18,S,8146
1071,2001-02-18,S,8369
1071,2001-02-18,S,8877
1071,2001-02-18,S,9709
1072,2001-02-21,1,2351
1072,2001-02-21,2,5005
1072,2001-02-21,3,0644
1072,2001-02-21,C,0649
1072,2001-02-21,C,1249
1072,2001-02-21,C,2414
1072,2001-02-21,C,2865
1072,2001-02-21,C,4143
1072,2001-02-21,C,6707
1072,2001-02-21,C,7980
1072,2001-02-21,C,8299
1072,2001-02-21,C,8610
1072,2001-02-21,C,8732
1072,2001-02-21,S,0171
1072,2001-02-21,S,1339
1072,2001-02-21,S,3060
1072,2001-02-21,S,3708
1072,2001-02-21,S,3863
1072,2001-02-21,S,5133
1072,2001-02-21,S,5610
1072,2001-02-21,S,6814
1072,2001-02-21,S,7778
1072,2001-02-21,S,9573
1073,2001-02-24,1,6128
1073,2001-02-24,2,6557
1073,2001-02-24,3,6669
1073,2001-02-24,C,0371
1073,2001-02-24,C,4421
1073,2001-02-24,C,4706
1073,2001-02-24,C,4880
1073,2001-02-24,C,5934
1073,2001-02-24,C,6561
1073,2001-02-24,C,6916
1073,2001-02-24,C,7451
1073,2001-02-24,C,8347
1073,2001-02-24,C,9269
1073,2001-02-24,S,2992
1073,2001-02-24,S,3870
1073,2001-02-24,S,4564
1073,2001-02-24,S,4596
1073,2001-02-24,S,5112
1073,2001-02-24,S,5729
1073,2001-02-24,S,6744
1073,2001-02-24,S,6997
1073,2001-02-24,S,8519
1073,2001-02-24,S,9474
1074,2001-02-25,1,5030
1074,2001-02-25,2,0924
1074,2001-02-25,3,2402
1074,2001-02-25,C,0152
1074,2001-02-25,C,0198
1074,2001-02-25,C,0225
1074,2001-02-25,C,1180
1074,2001-02-25,C,2726
1074,2001-02-25,C,4317
1074,2001-02-25,C,5683
1074,2001-02-25,C,6922
1074,2001-02-25,C,7007
1074,2001-02-25,C,9053
1074,2001-02-25,S,0162
1074,2001-02-25,S,3560
1074,2001-02-25,S,3737
1074,2001-02-25,S,4452
1074,2001-02-25,S,4720
1074,2001-02-25,S,6364
1074,2001-02-25,S,6909
1074,2001-02-25,S,7443
1074,2001-02-25,S,8913
1074,2001-02-25,S,9855
1075,2001-02-28,1,8617
1075,2001-02-28,2,6530
1075,2001-02-28,3,7920
1075,2001-02-28,C,0406
1075,2001-02-28,C,1489
1075,2001-02-28,C,3302
1075,2001-02-28,C,4251
1075,2001-02-28,C,5659
1075,2001-02-28,C,7253
1075,2001-02-28,C,7565
1075,2001-02-28,C,9125
1075,2001-02-28,C,9509
1075,2001-02-28,C,9720
1075,2001-02-28,S,0490
1075,2001-02-28,S,2282
1075,2001-02-28,S,2296
1075,2001-02-28,S,3419
1075,2001-02-28,S,3423
1075,2001-02-28,S,3482
1075,2001-02-28,S,4210
1075,2001-02-28,S,6401
1075,2001-02-28,S,7323
1075,2001-02-28,S,8517
1076,2001-03-03,1,9778
1076,2001-03-03,2,0505
1076,2001-03-03,3,8181
1076,2001-03-03,C,1076
1076,2001-03-03,C,1503
1076,2001-03-03,C,4063
1076,2001-03-03,C,4473
1076,2001-03-03,C,4801
1076,2001-03-03,C,7097
1076,2001-03-03,C,7156
1076,2001-03-03,C,7430
1076,2001-03-03,C,9736
1076,2001-03-03,C,9926
1076,2001-03-03,S,0352
1076,2001-03-03,S,2197
1076,2001-03-03,S,3406
1076,2001-03-03,S,3537
1076,2001-03-03,S,3856
1076,2001-03-03,S,4057
1076,2001-03-03,S,5924
1076,2001-03-03,S,6305
1076,2001-03-03,S,6401
1076,2001-03-03,S,8630
1077,2001-03-04,1,5255
1077,2001-03-04,2,7656
1077,2001-03-04,3,5174
1077,2001-03-04,C,0458
1077,2001-03-04,C,2388
1077,2001-03-04,C,2458
1077,2001-03-04,C,3849
1077,2001-03-04,C,3880
1077,2001-03-04,C,5483
1077,2001-03-04,C,5543
1077,2001-03-04,C,5790
1077,2001-03-04,C,9719
1077,2001-03-04,C,9884
1077,2001-03-04,S,0914
1077,2001-03-04,S,1035
1077,2001-03-04,S,2139
1077,2001-03-04,S,2816
1077,2001-03-04,S,3773
1077,2001-03-04,S,6434
1077,2001-03-04,S,6501
1077,2001-03-04,S,6941
1077,2001-03-04,S,8326
1077,2001-03-04,S,8685
1078,2001-03-07,1,1530
1078,2001-03-07,2,7674
1078,2001-03-07,3,5803
1078,2001-03-07,C,0640
1078,2001-03-07,C,0691
1078,2001-03-07,C,1903
1078,2001-03-07,C,2004
1078,2001-03-07,C,2644
1078,2001-03-07,C,3220
1078,2001-03-07,C,3389
1078,2001-03-07,C,3746
1078,2001-03-07,C,3750
1078,2001-03-07,C,6025
1078,2001-03-07,S,0306
1078,2001-03-07,S,0883
1078,2001-03-07,S,1372
1078,2001-03-07,S,2767
1078,2001-03-07,S,3801
1078,2001-03-07,S,4389
1078,2001-03-07,S,5510
1078,2001-03-07,S,5612
1078,2001-03-07,S,6531
1078,2001-03-07,S,8121
1079,2001-03-10,1,9548
1079,2001-03-10,2,1517
1079,2001-03-10,3,8537
1079,2001-03-10,C,0839
1079,2001-03-10,C,1533
1079,2001-03-10,C,2370
1079,2001-03-10,C,2861
1079,2001-03-10,C,2889
1079,2001-03-10,C,3185
1079,2001-03-10,C,3531
1079,2001-03-10,C,4712
1079,2001-03-10,C,6488
1079,2001-03-10,C,7330
1079,2001-03-10,S,0414
1079,2001-03-10,S,1412
1079,2001-03-10,S,1518
1079,2001-03-10,S,2992
1079,2001-03-10,S,3484
1079,2001-03-10,S,4605
1079,2001-03-10,S,6438
1079,2001-03-10,S,7119
1079,2001-03-10,S,9400
1079,2001-03-10,S,9862
1080,2001-03-11,1,5395
1080,2001-03-11,2,1256
1080,2001-03-11,3,1058
1080,2001-03-11,C,0729
1080,2001-03-11,C,0930
1080,2001-03-11,C,2493
1080,2001-03-11,C,3189
1080,2001-03-11,C,3313
1080,2001-03-11,C,4063
1080,2001-03-11,C,4202
1080,2001-03-11,C,4861
1080,2001-03-11,C,5380
1080,2001-03-11,C,8620
1080,2001-03-11,S,1597
1080,2001-03-11,S,3505
1080,2001-03-11,S,3708
1080,2001-03-11,S,4744
1080,2001-03-11,S,4885
1080,2001-03-11,S,5945
1080,2001-03-11,S,6505
1080,2001-03-11,S,7224
1080,2001-03-11,S,8240
1080,2001-03-11,S,8445
1081,2001-03-14,1,3293
1081,2001-03-14,2,8663
1081,2001-03-14,3,4837
1081,2001-03-14,C,2494
1081,2001-03-14,C,2975
1081,2001-03-14,C,4901
1081,2001-03-14,C,5691
1081,2001-03-14,C,6993
1081,2001-03-14,C,7572
1081,2001-03-14,C,8557
1081,2001-03-14,C,8577
1081,2001-03-14,C,8595
1081,2001-03-14,C,9023
1081,2001-03-14,S,0902
1081,2001-03-14,S,2623
1081,2001-03-14,S,3086
1081,2001-03-14,S,3369
1081,2001-03-14,S,4461
1081,2001-03-14,S,4940
1081,2001-03-14,S,5060
1081,2001-03-14,S,7873
1081,2001-03-14,S,9526
1081,2001-03-14,S,9690
1082,2001-03-17,1,3282
1082,2001-03-17,2,1020
1082,2001-03-17,3,8786
1082,2001-03-17,C,0478
1082,2001-03-17,C,1138
1082,2001-03-17,C,1433
1082,2001-03-17,C,1935
1082,2001-03-17,C,5201
1082,2001-03-17,C,5794
1082,2001-03-17,C,6209
1082,2001-03-17,C,6423
1082,2001-03-17,C,7908
1082,2001-03-17,C,9212
1082,2001-03-17,S,0144
1082,2001-03-17,S,1733
1082,2001-03-17,S,2667
1082,2001-03-17,S,3355
1082,2001-03-17,S,4145
1082,2001-03-17,S,4164
1082,2001-03-17,S,5774
1082,2001-03-17,S,6609
1082,2001-03-17,S,8874
1082,2001-03-17,S,9930
1083,2001-03-18,1,3138
1083,2001-03-18,2,9443
1083,2001-03-18,3,1628
1083,2001-03-18,C,0522
1083,2001-03-18,C,1019
1083,2001-03-18,C,1770
1083,2001-03-18,C,3881
1083,2001-03-18,C,4558
1083,2001-03-18,C,4799
1083,2001-03-18,C,5150
1083,2001-03-18,C,8138
1083,2001-03-18,C,9721
1083,2001-03-18,C,9724
1083,2001-03-18,S,0334
1083,2001-03-18,S,0908
1083,2001-03-18,S,1549
1083,2001-03-18,S,2250
1083,2001-03-18,S,2318
1083,2001-03-18,S,3266
1083,2001-03-18,S,3582
1083,2001-03-18,S,4318
